Transaction_ID,Amount,Time,Location,Device,Transaction_Count,Merchant_Category,Account_Age_Days,Class
TXN000415,1334.64,13:58,Kanpur,Known,4,Electronics,1421,0
TXN000416,2215.47,09:56,Delhi,Known,6,Travel,1239,0
TXN000417,5648.92,00:07,Mumbai,Known,4,Electronics,1022,0
TXN000418,7256.21,23:42,Lucknow,Known,6,Bills,748,0
TXN000419,1673.96,07:27,Jaipur,Known,5,Fuel,720,0
TXN000420,7456.24,14:15,Jhansi,Known,3,Electronics,1014,0
TXN000421,1982.82,22:24,Kanpur,Known,2,Entertainment,464,0
TXN000422,747.16,13:54,Kanpur,Known,7,Travel,675,0
TXN000423,964.32,16:55,Noida,Known,3,Shopping,447,0
TXN000424,380.31,00:20,Mumbai,Known,4,Shopping,670,0
TXN000425,708.39,16:27,Delhi,Known,6,Food,355,0
TXN000426,1235.99,20:30,Noida,Known,3,Fuel,609,0
TXN000427,4185.19,22:44,Mumbai,Known,2,Fuel,535,0
TXN000428,10963.76,02:28,Mumbai,Known,5,Shopping,1150,0
TXN000429,421.68,05:23,Lucknow,New,5,Bills,1188,0
TXN000430,2718.98,01:55,Mumbai,Known,5,Fuel,941,0
TXN000431,603.64,22:22,Jaipur,Known,1,Food,79,0
TXN000432,2963.05,06:15,Pune,Known,6,Shopping,951,0
TXN000433,1568.54,12:19,Jaipur,Known,4,Entertainment,1068,0
TXN000434,263.25,11:19,Jaipur,Known,5,Food,562,0
TXN000435,4770.73,16:33,Mumbai,Known,5,Entertainment,1022,0
TXN000436,953.64,21:39,Lucknow,Known,8,Bills,1093,0
TXN000437,1027.56,07:08,Noida,New,3,Fuel,21,0
TXN000438,585.4,18:53,Delhi,Known,4,Travel,1104,0
TXN000439,905.55,06:15,Jaipur,Known,2,Shopping,610,0
TXN000440,2820.94,04:06,Delhi,Known,3,Food,124,1
TXN000441,1475.62,02:40,Kanpur,Known,4,Food,767,0
TXN000442,2541.82,08:12,Noida,Known,4,Travel,538,0
TXN000443,2632.16,13:45,Jaipur,Known,6,Bills,1058,0
TXN000444,7202.88,18:56,Jhansi,New,4,Food,957,0
TXN000445,1255.91,20:41,Jhansi,Known,9,Shopping,928,0
TXN000446,381.78,12:46,Mumbai,Known,2,Food,372,0
TXN000447,5519.96,09:29,Jhansi,Known,5,Fuel,536,0
TXN000448,1270.9,04:20,Noida,Known,4,Bills,571,0
TXN000449,5801.45,21:36,Kanpur,New,3,Bills,972,0
TXN000450,2692.13,09:21,Noida,Known,4,Shopping,1278,0
TXN000451,1568.46,18:52,Delhi,Known,3,Fuel,930,0
TXN000452,2596.08,15:28,Mumbai,Known,5,Electronics,351,0
TXN000453,13962.15,22:29,Jaipur,Known,7,Entertainment,520,0
TXN000454,15936.57,23:40,Mumbai,Known,1,Fuel,872,0
TXN000455,1936.02,16:11,Jhansi,Known,3,Food,1187,0
TXN000456,2129.71,15:33,Kanpur,New,5,Shopping,655,0
TXN000457,5572.47,03:45,Jaipur,Known,5,Fuel,983,0
TXN000458,740.7,00:46,Delhi,Known,6,Fuel,46,0
TXN000459,2553.62,13:13,Mumbai,Known,5,Shopping,470,0
TXN000460,1751.78,16:03,Pune,Known,3,Shopping,1004,0
TXN000461,2502.75,17:11,Noida,Known,7,Shopping,10,0
TXN000462,750.32,06:49,Kanpur,Known,5,Shopping,1157,0
TXN000463,339.17,12:15,Lucknow,New,6,Food,862,1
TXN000464,204.16,20:03,Lucknow,Known,1,Shopping,736,0
TXN000465,556.85,02:35,Jaipur,Known,5,Food,10,1
TXN000466,1112.02,09:52,Noida,Known,5,Shopping,1097,0
TXN000467,1323.04,22:13,Jaipur,Known,3,Shopping,1523,0
TXN000468,13761.56,04:02,Jaipur,Known,4,Food,595,0
TXN000469,5749.31,07:08,Kanpur,Known,3,Electronics,494,0
TXN000470,655.47,11:07,Jhansi,Known,4,Fuel,577,0
TXN000471,2593.17,16:12,Jhansi,Known,2,Bills,1014,0
TXN000472,1173.93,06:10,Pune,New,3,Travel,1125,0
TXN000473,1335.36,19:38,Jhansi,Known,3,Food,941,0
TXN000474,2186.67,05:13,Delhi,Known,4,Shopping,591,0
TXN000475,3448.42,08:32,Jaipur,New,4,Travel,1160,0
TXN000476,1260.57,13:24,Noida,Known,3,Fuel,220,0
TXN000477,5500.45,00:39,Pune,Known,3,Shopping,1196,0
TXN000478,542.67,18:39,Lucknow,Known,5,Bills,1253,0
TXN000479,1812.02,16:35,Kanpur,Known,2,Fuel,535,0
TXN000480,27531.87,20:53,Noida,Known,5,Fuel,1438,0
TXN000481,2275.09,06:11,Noida,Known,2,Fuel,1120,0
TXN000482,8106.47,09:31,Delhi,Known,3,Shopping,701,0
TXN000483,1981.56,21:23,Lucknow,Known,6,Travel,556,0
TXN000484,3312.17,01:31,Noida,Known,8,Shopping,1028,0
TXN000485,1695.82,11:08,Jaipur,Known,4,Entertainment,431,0
TXN000486,1505.1,11:19,Delhi,Known,5,Food,1309,0
TXN000487,794.0,10:56,Mumbai,Known,4,Fuel,464,0
TXN000488,2828.09,10:48,Kanpur,Known,5,Bills,1734,0
TXN000489,736.15,17:25,Mumbai,Known,3,Shopping,825,0
TXN000490,3620.64,04:06,Delhi,Known,5,Shopping,143,0
TXN000491,5625.66,21:38,Kanpur,Known,4,Food,1249,0
TXN000492,2644.93,21:18,Jhansi,Known,3,Electronics,538,0
TXN000493,1332.72,04:19,Lucknow,Known,4,Food,10,0
TXN000494,2899.25,23:05,Lucknow,Known,3,Travel,1495,0
TXN000495,1301.71,06:17,Jaipur,Known,4,Travel,1850,0
TXN000496,4807.18,01:12,Kanpur,Known,2,Food,922,0
TXN000497,263.11,09:02,Pune,Known,4,Fuel,972,0
TXN000498,1265.41,19:35,Mumbai,Known,5,Entertainment,896,0
TXN000499,222.56,20:58,Pune,Known,4,Entertainment,961,0
TXN000500,374.55,15:07,Pune,Known,4,Food,573,0
TXN000501,7537.13,19:03,Mumbai,Known,3,Bills,699,0
TXN000502,4607.71,06:06,Jhansi,Known,6,Fuel,620,0
TXN000503,845.63,21:32,Noida,Known,5,Entertainment,703,0
TXN000504,371.64,15:49,Lucknow,Known,4,Shopping,195,0
TXN000505,80.06,03:18,Noida,Known,5,Travel,1108,0
TXN000506,1017.26,03:07,Mumbai,Known,6,Travel,746,0
TXN000507,22856.2,06:05,Kanpur,Known,4,Bills,1002,0
TXN000508,2841.74,01:36,Jaipur,Known,5,Food,911,0
TXN000509,1000.24,06:21,Delhi,Known,1,Travel,10,0
TXN000510,2933.28,23:21,Delhi,Known,4,Electronics,892,0
TXN000511,349.51,05:14,Delhi,Known,5,Entertainment,1049,0
TXN000512,1317.32,15:53,Jaipur,Known,2,Bills,344,0
TXN000513,1998.18,23:22,Delhi,Known,5,Entertainment,703,0
TXN000514,1644.41,06:42,Mumbai,New,1,Fuel,559,0
TXN000515,4129.4,16:44,Noida,New,2,Shopping,869,0
TXN000516,2584.84,10:03,Noida,Known,3,Fuel,640,0
TXN000517,3631.08,06:14,Kanpur,Known,4,Bills,10,0
TXN000518,873.71,22:53,Jaipur,Known,2,Shopping,291,0
TXN000519,4620.45,15:52,Delhi,Known,3,Travel,963,0
TXN000520,9955.95,10:24,Jhansi,Known,2,Food,888,0
TXN000521,649.94,19:09,Jhansi,Known,3,Food,1705,0
TXN000522,708.72,21:17,Mumbai,Known,3,Shopping,713,0
TXN000523,7318.17,18:56,Pune,Known,4,Electronics,10,0
TXN000524,1472.37,20:40,Kanpur,Known,3,Electronics,1313,0
TXN000525,7860.1,07:04,Mumbai,Known,5,Food,1140,0
TXN000526,1131.02,08:43,Delhi,Known,6,Bills,380,0
TXN000527,8294.43,05:08,Delhi,Known,5,Shopping,1057,0
TXN000528,2066.48,16:18,Pune,Known,2,Entertainment,835,0
TXN000529,2360.63,19:28,Mumbai,Known,3,Shopping,344,0
TXN000530,9306.76,15:21,Jaipur,Known,1,Fuel,835,0
TXN000531,1231.12,14:41,Delhi,Known,4,Electronics,465,0
TXN000532,670.06,18:09,Jaipur,Known,4,Food,101,0
TXN000533,1123.89,04:52,Pune,New,4,Travel,638,0
TXN000534,2894.28,08:35,Delhi,New,6,Food,987,0
TXN000535,347.75,16:18,Delhi,Known,7,Food,690,0
TXN000536,3515.32,01:57,Pune,Known,6,Fuel,441,0
TXN000537,1022.32,21:28,Delhi,Known,7,Electronics,938,0
TXN000538,6007.39,04:24,Mumbai,New,3,Bills,621,0
TXN000539,145.7,18:01,Pune,Known,2,Electronics,334,0
TXN000540,788.12,14:59,Jaipur,Known,3,Entertainment,807,0
TXN000541,306.36,20:50,Noida,Known,5,Food,617,0
TXN000542,755.97,18:10,Pune,Known,6,Entertainment,1483,0
TXN000543,2334.59,12:56,Kanpur,Known,7,Food,1085,0
TXN000544,1491.23,18:47,Noida,Known,1,Food,1050,0
TXN000545,1379.53,08:25,Lucknow,Known,3,Electronics,10,0
TXN000546,1522.94,14:55,Pune,Known,1,Fuel,1020,0
TXN000547,2228.53,21:33,Noida,Known,2,Fuel,1086,0
TXN000548,624.27,02:41,Kanpur,Known,5,Shopping,22,0
TXN000549,3780.96,08:10,Jaipur,Known,2,Travel,350,0
TXN000550,3609.56,00:06,Kanpur,Known,8,Electronics,386,0
TXN000551,2696.83,12:31,Jhansi,Known,6,Food,1154,0
TXN000552,3228.92,18:19,Kanpur,New,5,Food,1213,1
TXN000553,2457.21,00:58,Mumbai,Known,2,Fuel,390,0
TXN000554,15250.52,13:05,Mumbai,Known,4,Travel,215,0
TXN000555,1642.69,09:45,Jaipur,New,4,Electronics,10,0
TXN000556,1303.89,18:36,Lucknow,Known,5,Electronics,14,1
TXN000557,815.94,05:52,Noida,New,1,Electronics,401,0
TXN000558,608.91,03:59,Kanpur,Known,2,Food,432,0
TXN000559,487.28,02:52,Pune,Known,2,Fuel,697,0
TXN000560,707.9,09:22,Noida,Known,3,Bills,950,0
TXN000561,1671.25,11:41,Delhi,Known,4,Food,797,0
TXN000562,2556.9,22:09,Lucknow,Known,5,Bills,421,0
TXN000563,1899.3,11:29,Noida,Known,4,Shopping,656,0
TXN000564,805.71,04:16,Delhi,New,2,Bills,353,0
TXN000565,4631.96,16:15,Kanpur,Known,9,Electronics,513,0
TXN000566,3912.47,01:34,Mumbai,Known,6,Shopping,593,0
TXN000567,1522.2,08:07,Delhi,Known,3,Shopping,1018,0
TXN000568,906.85,15:34,Jaipur,Known,6,Food,1082,0
TXN000569,3201.55,06:24,Jaipur,Known,7,Food,351,0
TXN000570,2192.76,14:13,Noida,Known,6,Food,707,0
TXN000571,393.47,10:33,Mumbai,Known,5,Entertainment,998,0
TXN000572,1676.0,22:45,Jaipur,Known,7,Entertainment,642,0
TXN000573,2370.08,06:36,Jhansi,Known,5,Food,549,0
TXN000574,699.85,21:05,Jaipur,Known,6,Food,1122,0
TXN000575,2197.06,15:33,Delhi,New,3,Electronics,970,0
TXN000576,390.71,17:37,Delhi,Known,4,Fuel,683,0
TXN000577,7321.26,04:41,Noida,Known,4,Food,312,0
TXN000578,6673.43,00:25,Jaipur,Known,2,Food,35,0
TXN000579,1380.77,17:05,Delhi,Known,3,Electronics,778,0
TXN000580,2636.4,11:07,Mumbai,Known,2,Food,956,0
TXN000581,143.33,07:19,Jhansi,New,5,Travel,257,0
TXN000582,534.52,21:38,Jaipur,Known,5,Bills,1115,0
TXN000583,1322.23,07:44,Pune,Known,3,Entertainment,558,0
TXN000584,583.94,10:40,Jaipur,Known,2,Travel,10,0
TXN000585,3811.04,17:18,Noida,Known,2,Shopping,905,0
TXN000586,14657.44,23:26,Pune,Known,4,Bills,659,0
TXN000587,523.27,21:02,Kanpur,New,2,Entertainment,638,0
TXN000588,747.1,15:47,Delhi,New,7,Electronics,1053,0
TXN000589,2304.83,02:21,Noida,Known,4,Bills,1333,0
TXN000590,9771.39,02:30,Jhansi,Known,4,Electronics,945,1
TXN000591,498.72,16:26,Kanpur,Known,6,Electronics,527,0
TXN000592,2337.95,12:17,Mumbai,Known,2,Travel,10,0
TXN000593,12184.33,03:10,Pune,Known,6,Electronics,961,0
TXN000594,317.73,16:57,Pune,Known,3,Shopping,722,0
TXN000595,468.91,22:07,Lucknow,Known,5,Bills,372,0
TXN000596,1153.73,01:56,Jaipur,New,7,Entertainment,482,0
TXN000597,1042.03,19:06,Lucknow,Known,7,Travel,1328,0
TXN000598,4224.99,08:05,Delhi,Known,3,Bills,1100,0
TXN000599,2319.91,09:54,Delhi,Known,3,Shopping,1175,0
TXN000600,279.17,17:56,Kanpur,Known,4,Fuel,1143,0
TXN000601,3092.46,05:53,Delhi,Known,3,Shopping,809,0
TXN000602,981.54,03:46,Noida,Known,1,Food,265,0
TXN000603,6861.71,23:29,Pune,Known,7,Electronics,745,0
TXN000604,931.29,08:06,Kanpur,Known,4,Food,975,0
TXN000605,922.51,04:35,Pune,Known,7,Shopping,652,0
TXN000606,3177.12,16:31,Jaipur,New,7,Shopping,812,0
TXN000607,4010.27,05:44,Lucknow,Known,5,Electronics,935,1
TXN000608,2881.44,18:02,Delhi,Known,2,Electronics,1107,0
TXN000609,306.64,01:04,Mumbai,Known,4,Fuel,1097,0
TXN000610,3166.8,12:35,Jhansi,Known,4,Food,546,0
TXN000611,607.6,09:51,Lucknow,New,3,Electronics,146,0
TXN000612,2304.41,22:55,Noida,Known,4,Food,1345,0
TXN000613,403.68,12:34,Noida,Known,4,Bills,836,0
TXN000614,2876.07,22:22,Jhansi,Known,3,Bills,577,0
TXN000615,771.71,05:28,Delhi,Known,2,Entertainment,10,0
TXN000616,468.14,11:30,Mumbai,Known,5,Electronics,1000,0
TXN000617,3808.74,19:37,Lucknow,Known,6,Bills,908,0
TXN000618,2319.88,03:13,Pune,Known,7,Electronics,583,0
TXN000619,944.7,22:23,Noida,Known,4,Food,861,0
TXN000620,8260.82,18:32,Jhansi,Known,7,Bills,1292,0
TXN000621,1133.26,16:51,Noida,Known,2,Food,168,0
TXN000622,1861.72,05:48,Kanpur,Known,4,Travel,1172,0
TXN000623,2387.26,19:45,Delhi,Known,2,Entertainment,308,0
TXN000624,939.07,20:12,Mumbai,Known,4,Shopping,204,0
TXN000625,2951.99,07:24,Delhi,Known,4,Shopping,587,0
TXN000626,1028.05,14:33,Delhi,Known,4,Food,1274,0
TXN000627,1168.32,01:58,Mumbai,Known,5,Electronics,373,0
TXN000628,7527.49,09:21,Pune,Known,2,Fuel,642,0
TXN000629,603.61,03:55,Delhi,Known,3,Electronics,79,0
TXN000630,142.9,13:44,Delhi,Known,3,Shopping,917,0
TXN000631,9769.55,13:38,Delhi,Known,3,Electronics,341,0
TXN000632,26169.14,12:42,Mumbai,Known,6,Bills,508,0
TXN000633,1176.16,16:47,Mumbai,Known,5,Entertainment,1078,0
TXN000634,235.54,22:41,Delhi,Known,4,Shopping,413,0
TXN000635,1299.24,04:40,Mumbai,Known,2,Fuel,878,0
TXN000636,1332.76,05:22,Jaipur,Known,2,Bills,831,0
TXN000637,1474.57,05:25,Mumbai,Known,3,Fuel,800,0
TXN000638,559.19,22:35,Mumbai,Known,5,Bills,270,0
TXN000639,3307.94,02:50,Kanpur,Known,3,Fuel,775,0
TXN000640,3122.14,00:39,Mumbai,Known,5,Shopping,624,0
TXN000641,374.81,03:59,Kanpur,Known,8,Travel,585,0
TXN000642,3750.7,18:40,Lucknow,Known,3,Travel,1001,0
TXN000643,15535.16,13:24,Pune,Known,4,Shopping,169,0
TXN000644,2156.19,22:34,Jaipur,Known,2,Food,424,0
TXN000645,1263.13,04:37,Noida,Known,2,Bills,694,0
TXN000646,1550.66,09:52,Mumbai,Known,1,Bills,1339,0
TXN000647,3434.28,13:15,Kanpur,Known,2,Food,10,0
TXN000648,292.46,01:14,Mumbai,Known,5,Fuel,782,0
TXN000649,2139.13,22:12,Pune,Known,5,Fuel,624,0
TXN000650,1194.59,19:03,Delhi,Known,4,Shopping,1018,0
TXN000651,12528.46,03:40,Noida,Known,3,Bills,398,0
TXN000652,1499.16,20:57,Mumbai,Known,5,Bills,613,0
TXN000653,10371.57,10:36,Kanpur,New,5,Bills,322,0
TXN000654,564.88,08:03,Mumbai,Known,5,Food,524,0
TXN000655,3334.79,22:21,Lucknow,Known,4,Shopping,965,0
TXN000656,2517.22,12:54,Noida,Known,4,Food,870,0
TXN000657,722.73,05:03,Jhansi,Known,3,Fuel,586,0
TXN000658,2168.54,19:36,Mumbai,Known,6,Electronics,1075,0
TXN000659,6429.72,17:26,Delhi,Known,5,Fuel,1721,0
TXN000660,1281.21,04:55,Pune,Known,3,Bills,367,0
TXN000661,304.59,16:30,Kanpur,Known,5,Food,920,0
TXN000662,1767.11,15:33,Jhansi,Known,3,Entertainment,721,0
TXN000663,697.85,06:43,Kanpur,Known,4,Electronics,1155,0
TXN000664,1256.5,10:49,Jhansi,Known,4,Entertainment,468,0
TXN000665,1652.22,20:30,Jhansi,Known,2,Food,1122,0
TXN000666,300.25,04:43,Delhi,Known,2,Shopping,656,0
TXN000667,330.0,17:48,Kanpur,Known,1,Electronics,603,0
TXN000668,2986.07,19:31,Kanpur,Known,3,Entertainment,767,0
TXN000669,1039.7,22:42,Delhi,New,2,Food,766,0
TXN000670,121.82,07:21,Noida,Known,3,Travel,321,0
TXN000671,4103.63,06:21,Mumbai,Known,5,Food,713,0
TXN000672,2395.94,22:00,Delhi,Known,3,Shopping,1262,0
TXN000673,850.63,11:40,Pune,Known,5,Travel,211,0
TXN000674,451.63,13:15,Pune,Known,4,Shopping,898,0
TXN000675,4329.21,12:48,Mumbai,Known,3,Shopping,1128,0
TXN000676,2597.64,12:57,Noida,Known,2,Fuel,687,0
TXN000677,21966.51,14:52,Delhi,Known,5,Bills,602,0
TXN000678,2798.22,10:16,Noida,Known,4,Food,704,0
TXN000679,2704.39,09:39,Kanpur,Known,4,Shopping,309,0
TXN000680,1510.61,09:45,Pune,Known,6,Travel,613,0
TXN000681,4243.55,15:30,Lucknow,New,10,Entertainment,1416,0
TXN000682,3469.9,19:30,Lucknow,Known,5,Shopping,646,0
TXN000683,6699.94,13:26,Pune,Known,2,Shopping,705,0
TXN000684,1041.22,16:18,Delhi,Known,4,Food,308,0
TXN000685,1139.52,09:34,Mumbai,New,5,Food,870,0
TXN000686,1088.42,18:59,Lucknow,New,5,Electronics,256,0
TXN000687,4129.38,09:13,Jhansi,Known,3,Shopping,617,0
TXN000688,8680.51,10:02,Delhi,Known,4,Travel,10,0
TXN000689,1111.83,01:03,Kanpur,New,1,Shopping,710,0
TXN000690,1152.32,06:34,Lucknow,Known,2,Shopping,767,0
TXN000691,2503.19,17:16,Jhansi,Known,5,Fuel,384,0
TXN000692,1390.6,02:27,Jaipur,Known,6,Fuel,474,0
TXN000693,4891.23,05:57,Lucknow,Known,3,Entertainment,412,0
TXN000694,169.22,18:04,Kanpur,Known,5,Travel,982,0
TXN000695,755.59,20:10,Kanpur,Known,3,Entertainment,471,0
TXN000696,791.56,09:12,Delhi,Known,4,Food,1279,0
TXN000697,157.46,09:27,Pune,Known,5,Travel,1300,0
TXN000698,654.4,12:41,Pune,Known,2,Electronics,723,0
TXN000699,688.58,18:10,Pune,Known,4,Fuel,1347,0
TXN000700,1457.36,11:06,Jaipur,Known,4,Shopping,1308,0
TXN000701,5791.56,04:05,Kanpur,New,2,Food,867,0
TXN000702,1391.63,10:48,Jhansi,Known,2,Electronics,327,0
TXN000703,609.83,06:01,Delhi,Known,4,Fuel,853,0
TXN000704,1695.51,16:37,Jaipur,Known,2,Fuel,794,0
TXN000705,5416.33,03:34,Jhansi,Known,3,Fuel,472,0
TXN000706,645.99,14:06,Mumbai,Known,7,Fuel,1544,0
TXN000707,691.9,03:33,Pune,Known,3,Food,970,0
TXN000708,3235.76,23:17,Jhansi,Known,4,Bills,199,0
TXN000709,1426.43,15:30,Jaipur,Known,2,Travel,872,0
TXN000710,3552.48,03:08,Noida,Known,4,Food,723,0
TXN000711,1774.39,23:40,Pune,Known,2,Shopping,886,0
TXN000712,3760.43,13:47,Kanpur,Known,4,Shopping,631,0
TXN000713,607.11,14:00,Kanpur,Known,2,Food,172,0
TXN000714,1777.3,01:31,Noida,Known,5,Food,1147,0
TXN000715,1442.77,04:38,Delhi,New,1,Bills,1456,0
TXN000716,502.13,19:00,Delhi,Known,4,Electronics,526,0
TXN000717,348.59,11:43,Jaipur,Known,3,Shopping,643,0
TXN000718,3698.11,14:32,Jaipur,Known,5,Bills,1174,0
TXN000719,1245.19,23:18,Jaipur,Known,6,Shopping,501,0
TXN000720,615.32,10:28,Delhi,Known,6,Shopping,1060,0
TXN000721,1627.1,09:40,Mumbai,Known,3,Food,672,0
TXN000722,5883.82,19:38,Jaipur,Known,5,Food,361,0
TXN000723,164.15,01:46,Delhi,Known,4,Food,457,0
TXN000724,373.93,10:02,Lucknow,Known,4,Bills,682,0
TXN000725,683.01,20:47,Lucknow,Known,4,Travel,714,0
TXN000726,8348.02,05:02,Pune,Known,2,Travel,218,0
TXN000727,2421.78,07:39,Kanpur,Known,2,Shopping,782,0
TXN000728,4028.8,11:20,Mumbai,Known,4,Electronics,10,0
TXN000729,543.69,01:03,Kanpur,Known,2,Fuel,982,0
TXN000730,555.59,01:41,Delhi,Known,2,Shopping,1024,0
TXN000731,2880.58,06:33,Noida,Known,4,Shopping,379,0
TXN000732,1913.58,21:39,Jhansi,Known,2,Shopping,724,0
TXN000733,3202.6,05:22,Jhansi,Known,3,Food,515,0
TXN000734,1478.06,17:16,Lucknow,Known,4,Travel,532,0
TXN000735,2410.51,10:37,Mumbai,Known,3,Food,591,0
TXN000736,2125.08,18:12,Delhi,Known,6,Food,641,0
TXN000737,4073.25,07:48,Jaipur,Known,4,Travel,481,0
TXN000738,4200.26,20:40,Lucknow,Known,1,Bills,807,0
TXN000739,328.55,08:59,Kanpur,Known,6,Shopping,1334,0
TXN000740,170.02,18:01,Lucknow,Known,8,Food,895,0
TXN000741,5153.21,19:35,Jaipur,Known,6,Fuel,620,0
TXN000742,6264.5,10:33,Pune,Known,3,Food,1213,0
TXN000743,616.39,16:51,Delhi,Known,3,Shopping,1182,0
TXN000744,255.37,02:25,Jhansi,Known,4,Electronics,1070,0
TXN000745,1997.25,11:56,Kanpur,Known,7,Bills,874,0
TXN000746,4783.47,08:14,Pune,Known,4,Bills,879,0
TXN000747,11884.81,22:51,Jaipur,Known,2,Shopping,979,0
TXN000748,3095.34,22:31,Noida,Known,2,Bills,1193,0
TXN000749,1218.33,18:56,Pune,Known,5,Shopping,413,0
TXN000750,704.69,22:13,Kanpur,Known,6,Electronics,640,0
TXN000751,1821.77,23:15,Lucknow,Known,5,Shopping,1081,0
TXN000752,1314.63,18:33,Jhansi,Known,6,Travel,745,0
TXN000753,620.0,14:33,Noida,Known,2,Shopping,739,0
TXN000754,15471.2,04:08,Mumbai,Known,6,Entertainment,1067,0
TXN000755,11730.75,19:39,Kanpur,Known,9,Bills,306,0
TXN000756,5933.64,04:24,Delhi,Known,2,Shopping,1098,0
TXN000757,684.47,04:09,Mumbai,Known,3,Food,317,0
TXN000758,4417.43,21:30,Pune,Known,3,Travel,547,0
TXN000759,3523.29,02:41,Delhi,Known,3,Shopping,41,0
TXN000760,2864.69,03:01,Pune,Known,3,Shopping,507,0
TXN000761,6685.46,12:55,Lucknow,Known,5,Electronics,940,0
TXN000762,3507.58,14:36,Noida,Known,3,Bills,780,0
TXN000763,3914.95,01:15,Jaipur,Known,2,Fuel,597,0
TXN000764,3513.24,09:45,Pune,Known,6,Travel,883,0
TXN000765,2574.4,05:50,Pune,Known,2,Fuel,889,0
TXN000766,276.65,07:57,Mumbai,Known,2,Shopping,249,0
TXN000767,1965.19,04:47,Lucknow,Known,3,Electronics,1159,0
TXN000768,1003.79,16:12,Noida,Known,5,Food,943,0
TXN000769,469.52,11:09,Noida,New,5,Food,92,0
TXN000770,10524.38,23:12,Pune,Known,4,Food,1381,0
TXN000771,11058.86,00:52,Noida,Known,4,Bills,583,0
TXN000772,7500.49,18:18,Mumbai,Known,5,Entertainment,254,0
TXN000773,2353.16,21:19,Mumbai,Known,4,Travel,163,0
TXN000774,7433.1,11:53,Jaipur,Known,5,Food,42,0
TXN000775,1822.93,16:12,Kanpur,New,4,Fuel,497,0
TXN000776,2227.15,10:24,Noida,Known,5,Shopping,387,0
TXN000777,571.0,14:17,Jhansi,New,3,Bills,229,0
TXN000778,2730.89,21:18,Jaipur,Known,1,Fuel,566,0
TXN000779,1917.83,12:35,Pune,Known,4,Shopping,1340,0
TXN000780,458.41,13:44,Mumbai,Known,5,Electronics,406,0
TXN000781,1705.79,23:15,Pune,Known,3,Fuel,562,0
TXN000782,1655.45,11:02,Mumbai,Known,4,Entertainment,938,0
TXN000783,11884.39,04:38,Lucknow,Known,4,Shopping,1457,0
TXN000784,4603.01,16:32,Pune,Known,1,Bills,778,0
TXN000785,1821.76,16:39,Mumbai,Known,2,Fuel,892,0
TXN000786,2337.34,05:27,Mumbai,Known,3,Shopping,1054,0
TXN000787,1885.53,17:46,Noida,Known,6,Shopping,904,0
TXN000788,1454.59,01:37,Jaipur,Known,7,Food,10,0
TXN000789,577.66,07:45,Delhi,Known,7,Food,377,0
TXN000790,1536.0,20:43,Noida,Known,3,Shopping,996,0
TXN000791,822.33,14:29,Kanpur,Known,1,Food,474,0
TXN000792,484.3,14:19,Lucknow,New,3,Shopping,153,0
TXN000793,3078.89,14:34,Noida,New,2,Shopping,585,0
TXN000794,2714.52,03:38,Kanpur,Known,3,Travel,931,0
TXN000795,275.75,23:34,Pune,Known,5,Electronics,913,0
TXN000796,1582.44,07:31,Noida,Known,3,Shopping,719,0
TXN000797,5120.61,18:20,Jaipur,Known,3,Food,10,0
TXN000798,5473.79,23:08,Pune,Known,3,Travel,786,0
TXN000799,5285.23,05:25,Delhi,New,3,Bills,156,0
TXN000800,1875.07,15:52,Noida,New,4,Travel,933,0
TXN000801,741.18,01:43,Jhansi,Known,3,Travel,856,0
TXN000802,576.89,15:45,Delhi,Known,4,Shopping,470,0
TXN000803,2584.73,10:44,Jhansi,Known,4,Travel,134,0
TXN000804,2680.57,01:55,Noida,Known,4,Fuel,1176,0
TXN000805,6955.16,16:13,Mumbai,Known,6,Shopping,823,0
TXN000806,5713.12,23:43,Lucknow,Known,4,Entertainment,308,0
TXN000807,1566.66,01:04,Kanpur,Known,4,Food,1319,0
TXN000808,487.42,21:14,Lucknow,Known,3,Shopping,718,0
TXN000809,1287.53,20:01,Pune,Known,5,Entertainment,428,0
TXN000810,2261.16,13:25,Delhi,Known,5,Bills,1145,0
TXN000811,1455.86,21:08,Noida,New,5,Food,1035,0
TXN000812,981.18,07:23,Noida,Known,3,Shopping,947,0
TXN000813,2347.42,17:08,Lucknow,Known,3,Fuel,804,0
TXN000814,1060.38,16:02,Kanpur,Known,6,Travel,230,0
TXN000815,930.83,13:28,Delhi,Known,3,Entertainment,251,0
TXN000816,2496.31,20:24,Mumbai,Known,3,Bills,531,0
TXN000817,1180.21,21:25,Kanpur,Known,3,Fuel,10,0
TXN000818,2325.87,18:20,Mumbai,Known,2,Travel,819,0
TXN000819,2398.04,14:24,Pune,Known,2,Entertainment,665,0
TXN000820,544.1,23:00,Jhansi,Known,3,Electronics,721,0
TXN000821,1085.98,13:28,Delhi,Known,8,Food,1357,0
TXN000822,8145.39,15:50,Lucknow,Known,4,Fuel,219,0
TXN000823,531.32,04:08,Pune,Known,3,Travel,756,1
TXN000824,195.01,07:08,Mumbai,New,6,Bills,222,0
TXN000825,254.83,21:46,Noida,Known,4,Electronics,1234,0
TXN000826,1855.87,11:30,Delhi,Known,6,Food,267,0
TXN000827,1859.39,12:15,Jaipur,Known,5,Fuel,1495,0
TXN000828,1590.89,19:47,Lucknow,Known,6,Entertainment,294,0
TXN000829,6441.01,07:19,Kanpur,Known,5,Food,830,0
